id,created_at,updated_at,stock_id,date,open,high,low,close,adj_close,volume,daily_return,trend,adj_close_to_usd
1528502,2024-12-06 06:59:37.008773+00:00,2024-12-06 06:59:37.008773+00:00,110,2024-12-05,90.5,91.3499984741211,89.44000244140625,89.80000305175781,89.80000305175781,2873600,-0.7625094798327755,Negative Change,89.80000305175781
1528694,2024-12-06 07:01:10.349884+00:00,2024-12-06 07:01:10.349884+00:00,111,2024-12-05,26.829999923706055,27.18000030517578,26.829999923706055,26.969999313354492,26.969999313354492,3007600,0.48434858430530653,Positive Change,26.969999313354492
1528589,2024-12-06 07:00:17.240846+00:00,2024-12-06 07:00:17.240846+00:00,112,2024-12-05,220.25,223.19000244140625,220.1699981689453,222.24000549316406,222.24000549316406,2362000,0.36580989214448323,Positive Change,222.24000549316406
1528798,2024-12-06 07:01:49.082055+00:00,2024-12-06 07:01:49.082055+00:00,113,2024-12-05,25.579999923706055,25.969999313354492,25.079999923706055,25.31999969482422,25.31999969482422,624800,-2.6902411630457586,Negative Change,25.31999969482422
1528521,2024-12-06 06:59:50.942911+00:00,2024-12-06 06:59:50.942911+00:00,114,2024-12-05,22.65999984741211,22.739999771118164,22.389999389648438,22.399999618530273,22.399999618530273,4581100,-1.1910033385752468,Negative Change,22.399999618530273
1528698,2024-12-06 07:01:10.349884+00:00,2024-12-06 07:01:10.349884+00:00,115,2024-12-05,161.10000610351562,162.6199951171875,158.30999755859375,159.25999450683594,159.25999450683594,1037300,-1.0315707687037037,Negative Change,159.25999450683594
1528715,2024-12-06 07:01:10.350880+00:00,2024-12-06 07:01:10.350880+00:00,116,2024-12-05,80.2699966430664,82.18000030517578,80.19999694824219,81.48999786376953,81.48999786376953,3635900,1.6211440114535105,Positive Change,81.48999786376953
1528684,2024-12-06 07:00:56.518795+00:00,2024-12-06 07:00:56.518795+00:00,117,2024-12-05,5253.8798828125,5330.0,5200.0,5287.93994140625,5287.93994140625,183700,0.8540609827237718,Positive Change,5287.93994140625
1528619,2024-12-06 07:00:30.825920+00:00,2024-12-06 07:00:30.825920+00:00,118,2024-12-05,42.61000061035156,42.88999938964844,42.18000030517578,42.5099983215332,42.5099983215332,5541900,-0.11748836970008289,Insignificant Change,42.5099983215332
1528802,2024-12-06 07:01:49.082055+00:00,2024-12-06 07:01:49.082055+00:00,119,2024-12-05,1030.0,1057.6099853515625,1028.530029296875,1044.780029296875,1044.780029296875,880500,1.4448009059207596,Positive Change,1044.780029296875
1528556,2024-12-06 07:00:04.610423+00:00,2024-12-06 07:00:04.610423+00:00,121,2024-12-05,58.29999923706055,59.22999954223633,58.22999954223633,58.84000015258789,58.84000015258789,8115800,0.8052102609280427,Positive Change,58.84000015258789
1528551,2024-12-06 07:00:04.610423+00:00,2024-12-06 07:00:04.610423+00:00,122,2024-12-05,231.9499969482422,236.10000610351562,230.67999267578125,235.91000366210938,235.91000366210938,594400,1.2793590692616588,Positive Change,235.91000366210938
1528652,2024-12-06 07:00:43.673545+00:00,2024-12-06 07:00:43.673545+00:00,124,2024-12-05,90.0,91.05999755859375,89.76000213623047,90.52999877929688,90.52999877929688,4173500,-0.34125668327932956,Negative Change,90.52999877929688
1528817,2024-12-06 07:02:04.791570+00:00,2024-12-06 07:02:04.791570+00:00,125,2024-12-05,2.7799999713897705,2.799999952316284,2.680000066757202,2.700000047683716,2.700000047683716,17976300,-2.8776951269557505,Negative Change,2.700000047683716
1528865,2024-12-06 07:02:17.477861+00:00,2024-12-06 07:02:17.477861+00:00,126,2024-12-05,35.15999984741211,35.369998931884766,33.810001373291016,33.9900016784668,33.9900016784668,2241000,-2.3275792423901445,Negative Change,33.9900016784668
1528873,2024-12-06 07:02:28.205048+00:00,2024-12-06 07:02:28.205048+00:00,127,2024-12-05,79.56999969482422,80.0,78.72000122070312,79.2300033569336,79.2300033569336,803800,-0.6769378323394334,Negative Change,79.2300033569336
1528726,2024-12-06 07:01:23.233173+00:00,2024-12-06 07:01:23.233173+00:00,128,2024-12-05,71.83000183105469,72.8499984741211,71.63999938964844,72.2300033569336,72.2300033569336,14306900,1.0209837159910402,Positive Change,72.2300033569336
1528663,2024-12-06 07:00:56.517782+00:00,2024-12-06 07:00:56.517782+00:00,129,2024-12-05,27.350000381469727,28.690000534057617,27.280000686645508,27.81999969482422,27.81999969482422,4797800,1.830161074616429,Positive Change,27.81999969482422
1528644,2024-12-06 07:00:43.672557+00:00,2024-12-06 07:00:43.672557+00:00,130,2024-12-05,124.5999984741211,125.23999786376953,121.1500015258789,122.83999633789062,122.83999633789062,2585100,-1.9163219153752469,Negative Change,122.83999633789062
1528535,2024-12-06 06:59:50.944943+00:00,2024-12-06 06:59:50.944943+00:00,131,2024-12-05,75.0,75.58200073242188,73.88999938964844,73.98999786376953,73.98999786376953,3246400,-1.8439897058836925,Negative Change,73.98999786376953
1528587,2024-12-06 07:00:17.240846+00:00,2024-12-06 07:00:17.240846+00:00,133,2024-12-05,137.2899932861328,138.0,135.97000122070312,136.4199981689453,136.4199981689453,1382400,-0.9655185706386117,Negative Change,136.4199981689453
1528820,2024-12-06 07:02:04.791570+00:00,2024-12-06 07:02:04.791570+00:00,134,2024-12-05,102.80000305175781,103.63999938964844,102.77999877929688,103.31999969482422,103.31999969482422,2284800,-0.1256619209790877,Insignificant Change,103.31999969482422
1528779,2024-12-06 07:01:35.996495+00:00,2024-12-06 07:01:35.996495+00:00,135,2024-12-05,26.989999771118164,27.170000076293945,26.420000076293945,26.450000762939453,26.450000762939453,21635500,-1.2322625662613111,Negative Change,26.450000762939453
1528649,2024-12-06 07:00:43.673545+00:00,2024-12-06 07:00:43.673545+00:00,136,2024-12-05,318.5,319.1499938964844,302.6400146484375,303.7900085449219,303.7900085449219,2696200,-6.393664711180855,Large Negative Change,303.7900085449219
1528559,2024-12-06 07:00:04.610423+00:00,2024-12-06 07:00:04.610423+00:00,137,2024-12-05,71.5,71.5,69.0199966430664,69.44000244140625,69.44000244140625,5437100,-2.059237028280949,Negative Change,69.44000244140625
1528750,2024-12-06 07:01:35.995496+00:00,2024-12-06 07:01:35.995496+00:00,140,2024-12-05,190.05999755859375,190.94000244140625,187.72999572753906,188.0500030517578,188.0500030517578,492300,-1.1407833850382367,Negative Change,188.0500030517578
1528801,2024-12-06 07:01:49.082055+00:00,2024-12-06 07:01:49.082055+00:00,141,2024-12-05,107.94000244140625,108.2699966430664,105.4800033569336,106.16999816894531,106.16999816894531,943800,-1.347337428573677,Negative Change,106.16999816894531
1528576,2024-12-06 07:00:17.240846+00:00,2024-12-06 07:00:17.240846+00:00,142,2024-12-05,109.43000030517578,110.80999755859375,109.0,109.16000366210938,109.16000366210938,1836200,-0.6642967800469636,Negative Change,109.16000366210938
1528804,2024-12-06 07:01:49.082055+00:00,2024-12-06 07:01:49.082055+00:00,144,2024-12-05,329.0199890136719,330.260009765625,321.8900146484375,322.6099853515625,322.6099853515625,1460400,-2.274933320218626,Negative Change,322.6099853515625
1528853,2024-12-06 07:02:17.476813+00:00,2024-12-06 07:02:17.476813+00:00,145,2024-12-05,156.82000732421875,158.02000427246094,156.25999450683594,157.16000366210938,157.16000366210938,531600,0.5502243080998395,Positive Change,157.16000366210938
1528830,2024-12-06 07:02:04.791570+00:00,2024-12-06 07:02:04.791570+00:00,146,2024-12-05,94.26000213623047,95.29000091552734,94.1500015258789,95.0999984741211,95.0999984741211,4407100,0.30587588123090037,Positive Change,95.0999984741211
1528642,2024-12-06 07:00:43.672557+00:00,2024-12-06 07:00:43.672557+00:00,147,2024-12-05,12.479999542236328,12.539999961853027,11.880000114440918,12.0600004196167,12.0600004196167,11862200,-3.0546557362093822,Large Negative Change,12.0600004196167
1528662,2024-12-06 07:00:56.517782+00:00,2024-12-06 07:00:56.517782+00:00,148,2024-12-05,42.61000061035156,42.97999954223633,42.459999084472656,42.790000915527344,42.790000915527344,13588000,0.56404625797915,Positive Change,42.790000915527344
1528739,2024-12-06 07:01:23.234174+00:00,2024-12-06 07:01:23.234174+00:00,149,2024-12-05,245.67999267578125,249.02000427246094,241.57000732421875,246.02000427246094,246.02000427246094,3253000,1.2428001121238426,Positive Change,246.02000427246094
1528840,2024-12-06 07:02:17.476813+00:00,2024-12-06 07:02:17.476813+00:00,150,2024-12-05,63.90999984741211,65.41999816894531,63.5099983215332,65.22000122070312,65.22000122070312,11203700,2.081705812741292,Positive Change,65.22000122070312
1528633,2024-12-06 07:00:43.671551+00:00,2024-12-06 07:00:43.671551+00:00,151,2024-12-05,376.82000732421875,381.92999267578125,375.2699890136719,378.57000732421875,378.57000732421875,787600,0.0634421696592845,Insignificant Change,378.57000732421875
1528527,2024-12-06 06:59:50.943943+00:00,2024-12-06 06:59:50.943943+00:00,152,2024-12-05,67.41000366210938,68.05000305175781,67.27999877929688,67.37999725341797,67.37999725341797,3652000,-0.17778184678819445,Insignificant Change,67.37999725341797
1528517,2024-12-06 06:59:50.942911+00:00,2024-12-06 06:59:50.942911+00:00,153,2024-12-05,59.68000030517578,59.75,57.86000061035156,57.95000076293945,57.95000076293945,4060400,-3.045005321876009,Large Negative Change,57.95000076293945
1528602,2024-12-06 07:00:30.824915+00:00,2024-12-06 07:00:30.824915+00:00,154,2024-12-05,32.380001068115234,32.529998779296875,31.889999389648438,31.989999771118164,31.989999771118164,3775900,-0.9597506912219799,Negative Change,31.989999771118164
1528774,2024-12-06 07:01:35.996495+00:00,2024-12-06 07:01:35.996495+00:00,155,2024-12-05,185.5,186.55999755859375,184.3699951171875,185.57000732421875,185.57000732421875,1682200,0.037739797422506736,Insignificant Change,185.57000732421875
1528746,2024-12-06 07:01:23.234174+00:00,2024-12-06 07:01:23.234174+00:00,158,2024-12-05,103.56999969482422,104.47000122070312,103.0199966430664,103.2300033569336,103.2300033569336,1849500,-1.6669841341593157,Negative Change,103.2300033569336
1528613,2024-12-06 07:00:30.825920+00:00,2024-12-06 07:00:30.825920+00:00,159,2024-12-05,105.08000183105469,105.87000274658203,104.01000213623047,104.44000244140625,104.44000244140625,7073800,0.8984641928147188,Positive Change,104.44000244140625
1528526,2024-12-06 06:59:50.943943+00:00,2024-12-06 06:59:50.943943+00:00,160,2024-12-05,986.6599731445312,990.1300048828125,978.2000122070312,982.260009765625,982.260009765625,2087400,-0.873932637739169,Negative Change,982.260009765625
1528494,2024-12-06 06:59:37.008773+00:00,2024-12-06 06:59:37.008773+00:00,161,2024-12-05,42.88999938964844,43.029998779296875,42.369998931884766,42.630001068115234,42.630001068115234,3685300,-0.1405424233399074,Insignificant Change,42.630001068115234
1528489,2024-12-06 06:59:37.008773+00:00,2024-12-06 06:59:37.008773+00:00,162,2024-12-05,35.369998931884766,35.369998931884766,34.58000183105469,34.619998931884766,34.619998931884766,12745300,-1.92634651521994,Negative Change,34.619998931884766
1528841,2024-12-06 07:02:17.476813+00:00,2024-12-06 07:02:17.476813+00:00,163,2024-12-05,223.3699951171875,224.52999877929688,221.63999938964844,223.22000122070312,223.22000122070312,1015200,-0.16994851182453757,Insignificant Change,223.22000122070312
1528665,2024-12-06 07:00:56.517782+00:00,2024-12-06 07:00:56.517782+00:00,165,2024-12-05,80.26000213623047,80.91999816894531,80.12999725341797,80.7300033569336,80.7300033569336,1823000,0.18615229892076923,Insignificant Change,80.7300033569336
1528650,2024-12-06 07:00:43.673545+00:00,2024-12-06 07:00:43.673545+00:00,166,2024-12-05,58.13999938964844,58.279998779296875,56.470001220703125,56.86000061035156,56.86000061035156,9062700,-2.0499545949162736,Negative Change,56.86000061035156
1528838,2024-12-06 07:02:04.792563+00:00,2024-12-06 07:02:04.792563+00:00,168,2024-12-05,56.400001525878906,57.380001068115234,56.20000076293945,56.90999984741211,56.90999984741211,5964000,0.9758680466719677,Positive Change,56.90999984741211
1528823,2024-12-06 07:02:04.791570+00:00,2024-12-06 07:02:04.791570+00:00,169,2024-12-05,66.63999938964844,67.5,65.3499984741211,65.7699966430664,65.7699966430664,9376600,2.349820193959481,Positive Change,65.7699966430664
1528679,2024-12-06 07:00:56.518795+00:00,2024-12-06 07:00:56.518795+00:00,170,2024-12-05,82.44999694824219,82.62999725341797,81.52999877929688,81.73999786376953,81.73999786376953,1741000,-0.9452239590734556,Negative Change,81.73999786376953
1528636,2024-12-06 07:00:43.671551+00:00,2024-12-06 07:00:43.671551+00:00,171,2024-12-05,457.9800109863281,458.3699951171875,447.92999267578125,448.1199951171875,448.1199951171875,1158700,-1.7840736584867307,Negative Change,448.1199951171875
1528673,2024-12-06 07:00:56.517782+00:00,2024-12-06 07:00:56.517782+00:00,172,2024-12-05,178.6699981689453,178.6699981689453,175.6300048828125,177.3000030517578,177.3000030517578,1301900,0.4817263350619133,Positive Change,177.3000030517578
1528695,2024-12-06 07:01:10.349884+00:00,2024-12-06 07:01:10.349884+00:00,173,2024-12-05,80.16999816894531,80.80000305175781,75.3499984741211,79.5999984741211,79.5999984741211,11385400,0.1257842441774764,Insignificant Change,79.5999984741211
1528833,2024-12-06 07:02:04.791570+00:00,2024-12-06 07:02:04.791570+00:00,174,2024-12-05,160.07000732421875,160.07000732421875,158.1699981689453,158.52000427246094,158.52000427246094,757000,-1.0733906401273192,Negative Change,158.52000427246094
1528708,2024-12-06 07:01:10.349884+00:00,2024-12-06 07:01:10.349884+00:00,175,2024-12-05,161.91000366210938,162.05999755859375,159.47000122070312,159.67999267578125,159.67999267578125,2145300,-1.0350253266572311,Negative Change,159.67999267578125
1528579,2024-12-06 07:00:17.240846+00:00,2024-12-06 07:00:17.240846+00:00,176,2024-12-05,235.0,235.75,227.1999969482422,227.8699951171875,227.8699951171875,5333400,-3.5511722613731296,Large Negative Change,227.8699951171875
1528557,2024-12-06 07:00:04.610423+00:00,2024-12-06 07:00:04.610423+00:00,178,2024-12-05,189.6999969482422,191.1300048828125,188.5500030517578,191.0800018310547,191.0800018310547,1507500,0.1257626796109984,Insignificant Change,191.0800018310547
1528701,2024-12-06 07:01:10.349884+00:00,2024-12-06 07:01:10.349884+00:00,179,2024-12-05,75.27999877929688,76.76000213623047,71.33000183105469,72.55999755859375,72.55999755859375,5201500,-1.720173697634588,Negative Change,72.55999755859375
1528585,2024-12-06 07:00:17.240846+00:00,2024-12-06 07:00:17.240846+00:00,180,2024-12-05,203.61000061035156,203.97000122070312,201.35000610351562,201.77999877929688,201.77999877929688,495700,-0.7378984696022972,Negative Change,201.77999877929688
1528500,2024-12-06 06:59:37.008773+00:00,2024-12-06 06:59:37.008773+00:00,181,2024-12-05,467.9200134277344,470.94000244140625,465.3900146484375,465.4100036621094,465.4100036621094,466200,-0.31058170221233167,Negative Change,465.4100036621094
1528545,2024-12-06 07:00:04.610423+00:00,2024-12-06 07:00:04.610423+00:00,183,2024-12-05,171.74000549316406,173.13999938964844,171.16000366210938,171.1699981689453,171.1699981689453,716100,-0.02920397815752752,Insignificant Change,171.1699981689453
1528693,2024-12-06 07:01:10.349884+00:00,2024-12-06 07:01:10.349884+00:00,184,2024-12-05,122.33000183105469,123.16999816894531,122.08000183105469,122.41999816894531,122.41999816894531,1094800,0.10630243882961883,Insignificant Change,122.41999816894531
1528606,2024-12-06 07:00:30.825920+00:00,2024-12-06 07:00:30.825920+00:00,185,2024-12-05,113.20999908447266,114.4000015258789,113.0,114.01000213623047,114.01000213623047,2178700,0.6444238742938702,Positive Change,114.01000213623047
1528878,2024-12-06 07:02:28.206046+00:00,2024-12-06 07:02:28.206046+00:00,186,2024-12-05,163.3800048828125,163.60000610351562,161.2899932861328,161.3699951171875,161.3699951171875,447300,-1.2302666823071273,Negative Change,161.3699951171875
1528616,2024-12-06 07:00:30.825920+00:00,2024-12-06 07:00:30.825920+00:00,187,2024-12-05,36.290000915527344,36.650001525878906,35.91999816894531,35.959999084472656,35.959999084472656,10300800,-0.9093464390448394,Negative Change,35.959999084472656
1528653,2024-12-06 07:00:43.673545+00:00,2024-12-06 07:00:43.673545+00:00,188,2024-12-05,22.59000015258789,22.649999618530273,21.950000762939453,22.010000228881836,22.010000228881836,610100,-2.1777767605251737,Negative Change,22.010000228881836
1528888,2024-12-06 07:02:28.206046+00:00,2024-12-06 07:02:28.206046+00:00,189,2024-12-05,80.91000366210938,81.0,78.05999755859375,78.91999816894531,78.91999816894531,3275700,-2.579933233146323,Negative Change,78.91999816894531
1528510,2024-12-06 06:59:37.009771+00:00,2024-12-06 06:59:37.009771+00:00,190,2024-12-05,165.19000244140625,167.08999633789062,165.0,165.6199951171875,165.6199951171875,1811000,-1.075142200122001,Negative Change,165.6199951171875
1528723,2024-12-06 07:01:23.233173+00:00,2024-12-06 07:01:23.233173+00:00,191,2024-12-05,63.27000045776367,63.939998626708984,63.060001373291016,63.619998931884766,63.619998931884766,2373000,0.4737827519052702,Positive Change,63.619998931884766
1528504,2024-12-06 06:59:37.008773+00:00,2024-12-06 06:59:37.008773+00:00,192,2024-12-05,247.60000610351562,248.8699951171875,246.38999938964844,247.97999572753906,247.97999572753906,824300,-0.3536144340810933,Negative Change,247.97999572753906
1528505,2024-12-06 06:59:37.008773+00:00,2024-12-06 06:59:37.008773+00:00,193,2024-12-05,96.69000244140625,97.31999969482422,96.41000366210938,96.5,96.5,2615800,-0.12420072776936078,Insignificant Change,96.5
1528864,2024-12-06 07:02:17.477861+00:00,2024-12-06 07:02:17.477861+00:00,194,2024-12-05,260.92999267578125,261.82000732421875,258.55999755859375,260.7799987792969,260.7799987792969,663700,-1.0622914999660182,Negative Change,260.7799987792969
1528704,2024-12-06 07:01:10.349884+00:00,2024-12-06 07:01:10.349884+00:00,195,2024-12-05,84.62999725341797,85.91999816894531,84.37999725341797,84.91999816894531,84.91999816894531,2527300,0.6876948734157291,Positive Change,84.91999816894531
1528651,2024-12-06 07:00:43.673545+00:00,2024-12-06 07:00:43.673545+00:00,196,2024-12-05,79.6500015258789,79.7699966430664,77.25,78.16999816894531,78.16999816894531,4241400,-1.412539706961589,Negative Change,78.16999816894531
1528549,2024-12-06 07:00:04.610423+00:00,2024-12-06 07:00:04.610423+00:00,197,2024-12-05,134.16000366210938,134.4499969482422,132.75,133.14999389648438,133.14999389648438,2377900,-0.8784396028330252,Negative Change,133.14999389648438
1528691,2024-12-06 07:01:10.349884+00:00,2024-12-06 07:01:10.349884+00:00,198,2024-12-05,43.5,44.13999938964844,43.4900016784668,43.91999816894531,43.91999816894531,5538100,0.6416104106621314,Positive Change,43.91999816894531
1528699,2024-12-06 07:01:10.349884+00:00,2024-12-06 07:01:10.349884+00:00,199,2024-12-05,61.97999954223633,62.20000076293945,61.400001525878906,61.63999938964844,61.63999938964844,1674600,-0.24276019365005713,Insignificant Change,61.63999938964844
1528725,2024-12-06 07:01:23.233173+00:00,2024-12-06 07:01:23.233173+00:00,201,2024-12-05,298.9599914550781,302.30999755859375,298.8900146484375,299.6700134277344,299.6700134277344,261800,-0.5706895176037784,Negative Change,299.6700134277344
1528847,2024-12-06 07:02:17.476813+00:00,2024-12-06 07:02:17.476813+00:00,203,2024-12-05,151.36000061035156,154.85000610351562,151.08999633789062,153.72999572753906,153.72999572753906,1748000,1.3715805570519757,Positive Change,153.72999572753906
1528764,2024-12-06 07:01:35.995496+00:00,2024-12-06 07:01:35.995496+00:00,204,2024-12-05,63.25,63.810001373291016,63.130001068115234,63.31999969482422,63.31999969482422,1757400,0.031596300165454214,Insignificant Change,63.31999969482422
1528524,2024-12-06 06:59:50.943943+00:00,2024-12-06 06:59:50.943943+00:00,205,2024-12-05,73.41000366210938,74.36000061035156,71.9000015258789,72.43000030517578,72.43000030517578,4559500,-2.385440317876371,Negative Change,72.43000030517578
1528882,2024-12-06 07:02:28.206046+00:00,2024-12-06 07:02:28.206046+00:00,206,2024-12-05,37.939998626708984,38.2400016784668,37.810001373291016,37.97999954223633,37.97999954223633,4712300,0.34346386619835423,Positive Change,37.97999954223633
1528495,2024-12-06 06:59:37.008773+00:00,2024-12-06 06:59:37.008773+00:00,207,2024-12-05,121.63999938964844,121.69000244140625,120.1500015258789,120.44999694824219,120.44999694824219,1027400,-0.6188118967695053,Negative Change,120.44999694824219
1528572,2024-12-06 07:00:04.611425+00:00,2024-12-06 07:00:04.611425+00:00,208,2024-12-05,188.6699981689453,192.27999877929688,187.35000610351562,191.00999450683594,191.00999450683594,1082400,1.4391882162281393,Positive Change,191.00999450683594
1528860,2024-12-06 07:02:17.477861+00:00,2024-12-06 07:02:17.477861+00:00,209,2024-12-05,163.3300018310547,164.27999877929688,162.60000610351562,163.63999938964844,163.63999938964844,516600,-0.21951256728753812,Insignificant Change,163.63999938964844
1528511,2024-12-06 06:59:37.009771+00:00,2024-12-06 06:59:37.009771+00:00,210,2024-12-05,82.69999694824219,82.70999908447266,81.68000030517578,81.76000213623047,81.76000213623047,2158500,-0.48685675273816875,Negative Change,81.76000213623047
1528858,2024-12-06 07:02:17.477861+00:00,2024-12-06 07:02:17.477861+00:00,214,2024-12-05,43.119998931884766,43.349998474121094,42.45000076293945,42.790000915527344,42.790000915527344,11871800,-0.5808550062316765,Negative Change,42.790000915527344
1528876,2024-12-06 07:02:28.205048+00:00,2024-12-06 07:02:28.205048+00:00,215,2024-12-05,284.19000244140625,285.7799987792969,279.2200012207031,279.4200134277344,279.4200134277344,1511500,-1.414804132120885,Negative Change,279.4200134277344
1528869,2024-12-06 07:02:28.205048+00:00,2024-12-06 07:02:28.205048+00:00,216,2024-12-05,254.94000244140625,258.0,252.97000122070312,257.04998779296875,257.04998779296875,478300,1.1490114721017488,Positive Change,257.04998779296875
1528622,2024-12-06 07:00:30.825920+00:00,2024-12-06 07:00:30.825920+00:00,217,2024-12-05,85.2300033569336,85.66000366210938,84.8499984741211,85.48999786376953,85.48999786376953,4084900,0.2815224208440249,Insignificant Change,85.48999786376953
1528493,2024-12-06 06:59:37.008773+00:00,2024-12-06 06:59:37.008773+00:00,219,2024-12-05,47.22999954223633,47.86000061035156,46.97999954223633,47.31999969482422,47.31999969482422,3846400,0.981645493984566,Positive Change,47.31999969482422
1528751,2024-12-06 07:01:35.995496+00:00,2024-12-06 07:01:35.995496+00:00,221,2024-12-05,62.02000045776367,62.31999969482422,61.540000915527344,61.709999084472656,61.709999084472656,790600,-0.46774341214087706,Negative Change,61.709999084472656
1528660,2024-12-06 07:00:56.517782+00:00,2024-12-06 07:00:56.517782+00:00,223,2024-12-05,59.25,59.279998779296875,56.7400016784668,57.189998626708984,57.189998626708984,1276700,-3.0842225836161172,Large Negative Change,57.189998626708984
1528591,2024-12-06 07:00:17.241847+00:00,2024-12-06 07:00:17.241847+00:00,224,2024-12-05,108.55000305175781,109.0999984741211,106.80999755859375,107.18000030517578,107.18000030517578,1034100,-0.9518517586279809,Negative Change,107.18000030517578
1528835,2024-12-06 07:02:04.791570+00:00,2024-12-06 07:02:04.791570+00:00,225,2024-12-05,113.19000244140625,113.77999877929688,112.7699966430664,113.61000061035156,113.61000061035156,395900,-0.13185787892239634,Insignificant Change,113.61000061035156
1528822,2024-12-06 07:02:04.791570+00:00,2024-12-06 07:02:04.791570+00:00,227,2024-12-05,180.3300018310547,180.77000427246094,172.7100067138672,172.91000366210938,172.91000366210938,7540100,-5.3325981712844035,Large Negative Change,172.91000366210938
1528523,2024-12-06 06:59:50.943943+00:00,2024-12-06 06:59:50.943943+00:00,228,2024-12-05,91.5999984741211,94.2699966430664,91.5999984741211,93.38999938964844,93.38999938964844,12428600,1.965283462963907,Positive Change,93.38999938964844
1528743,2024-12-06 07:01:23.234174+00:00,2024-12-06 07:01:23.234174+00:00,229,2024-12-05,49.08000183105469,50.0,49.08000183105469,49.7599983215332,49.7599983215332,4480800,1.2410921194643623,Positive Change,49.7599983215332
1528752,2024-12-06 07:01:35.995496+00:00,2024-12-06 07:01:35.995496+00:00,230,2024-12-05,175.36000061035156,176.05999755859375,172.3300018310547,172.63999938964844,172.63999938964844,21309800,-0.992140721444878,Negative Change,172.63999938964844
1528577,2024-12-06 07:00:17.240846+00:00,2024-12-06 07:00:17.240846+00:00,231,2024-12-05,125.87000274658203,126.16000366210938,123.86000061035156,124.62000274658203,124.62000274658203,1144200,-1.008814559713815,Negative Change,124.62000274658203
1528770,2024-12-06 07:01:35.995496+00:00,2024-12-06 07:01:35.995496+00:00,232,2024-12-05,115.9800033569336,117.12999725341797,115.25,115.8499984741211,115.8499984741211,2566400,-0.855798042839916,Negative Change,115.8499984741211
1528682,2024-12-06 07:00:56.518795+00:00,2024-12-06 07:00:56.518795+00:00,234,2024-12-05,215.8300018310547,217.75999450683594,215.77999877929688,216.58999633789062,216.58999633789062,958100,0.3800306109250721,Positive Change,216.58999633789062
1528666,2024-12-06 07:00:56.517782+00:00,2024-12-06 07:00:56.517782+00:00,235,2024-12-05,10.84000015258789,10.899999618530273,9.970000267028809,9.989999771118164,9.989999771118164,6188000,-7.585574622277496,Bear Sell Off,9.989999771118164
1528740,2024-12-06 07:01:23.234174+00:00,2024-12-06 07:01:23.234174+00:00,236,2024-12-05,1188.4100341796875,1195.31005859375,1186.449951171875,1188.6500244140625,1188.6500244140625,192000,-0.3312050354465541,Negative Change,1188.6500244140625
1528799,2024-12-06 07:01:49.082055+00:00,2024-12-06 07:01:49.082055+00:00,237,2024-12-05,30.6299991607666,30.860000610351562,29.989999771118164,30.020000457763672,30.020000457763672,7720300,-1.8954245636456986,Negative Change,30.020000457763672
1528592,2024-12-06 07:00:17.241847+00:00,2024-12-06 07:00:17.241847+00:00,238,2024-12-05,67.43000030517578,67.83000183105469,66.6500015258789,67.0999984741211,67.0999984741211,1666400,-0.23788827985062902,Insignificant Change,67.0999984741211
1528540,2024-12-06 06:59:50.945971+00:00,2024-12-06 06:59:50.945971+00:00,239,2024-12-05,17.68000030517578,17.959999084472656,17.610000610351562,17.700000762939453,17.700000762939453,12806600,0.5681839733083904,Positive Change,17.700000762939453
1528719,2024-12-06 07:01:10.350880+00:00,2024-12-06 07:01:10.350880+00:00,240,2024-12-05,8.510000228881836,8.6899995803833,8.479999542236328,8.609999656677246,8.609999656677246,4684900,0.3496472405355604,Positive Change,8.609999656677246
1528871,2024-12-06 07:02:28.205048+00:00,2024-12-06 07:02:28.205048+00:00,241,2024-12-05,324.4700012207031,325.510009765625,319.2799987792969,320.04998779296875,320.04998779296875,1384600,-1.246569962224268,Negative Change,320.04998779296875
1528654,2024-12-06 07:00:43.673545+00:00,2024-12-06 07:00:43.673545+00:00,242,2024-12-05,33.599998474121094,33.68000030517578,33.470001220703125,33.630001068115234,33.630001068115234,1600400,0.14889587353836212,Insignificant Change,33.630001068115234
1528785,2024-12-06 07:01:49.082055+00:00,2024-12-06 07:01:49.082055+00:00,243,2024-12-05,144.27000427246094,145.8300018310547,143.60000610351562,144.72999572753906,144.72999572753906,1239700,0.5348631409849084,Positive Change,144.72999572753906
1528492,2024-12-06 06:59:37.008773+00:00,2024-12-06 06:59:37.008773+00:00,244,2024-12-05,121.06999969482422,122.16999816894531,120.76000213623047,121.22000122070312,121.22000122070312,1087900,0.5140984696737574,Positive Change,121.22000122070312
1528588,2024-12-06 07:00:17.240846+00:00,2024-12-06 07:00:17.240846+00:00,245,2024-12-05,193.22999572753906,193.72999572753906,188.60000610351562,188.8800048828125,188.8800048828125,685100,-2.0839757080703256,Negative Change,188.8800048828125
1528648,2024-12-06 07:00:43.673545+00:00,2024-12-06 07:00:43.673545+00:00,246,2024-12-05,254.47000122070312,256.739990234375,253.9499969482422,255.38999938964844,255.38999938964844,1430600,0.543287631453951,Positive Change,255.38999938964844
1528617,2024-12-06 07:00:30.825920+00:00,2024-12-06 07:00:30.825920+00:00,247,2024-12-05,25.75,25.8799991607666,25.670000076293945,25.700000762939453,25.700000762939453,1348000,-0.31031777182029346,Negative Change,25.700000762939453
